id,station,date,prcp,tobs
3918,USC00513117,5/1/13,0.04,73
3919,USC00513117,5/2/13,0,73
3920,USC00513117,5/3/13,0,72
3921,USC00513117,5/4/13,0,70
3922,USC00513117,5/5/13,1.05,72
3923,USC00513117,5/6/13,0.09,69
3924,USC00513117,5/7/13,0,66
3925,USC00513117,5/8/13,0,69
3926,USC00513117,5/9/13,0,70
3927,USC00513117,5/10/13,0.1,70
3928,USC00513117,5/11/13,0.09,74
3929,USC00513117,5/12/13,0.22,68
3930,USC00513117,5/13/13,0.95,73
3931,USC00513117,5/14/13,0.01,73
3932,USC00513117,5/15/13,0,74
3933,USC00513117,5/16/13,0,74
3934,USC00513117,5/17/13,0,74
3935,USC00513117,5/18/13,0,79
3936,USC00513117,5/19/13,0.02,69
3937,USC00513117,5/20/13,0.54,68
3938,USC00513117,5/21/13,0,66
3939,USC00513117,5/22/13,0,69
3940,USC00513117,5/23/13,0,73
3941,USC00513117,5/24/13,0,75
3942,USC00513117,5/25/13,0.12,74
3943,USC00513117,5/26/13,0.18,75
3944,USC00513117,5/27/13,0.02,74
3945,USC00513117,5/28/13,0.06,73
3946,USC00513117,5/29/13,0.21,71
3947,USC00513117,5/30/13,0.74,77
3948,USC00513117,5/31/13,0.04,74
3949,USC00513117,6/1/13,0.05,75
3950,USC00513117,6/2/13,0.02,75
3951,USC00513117,6/3/13,0.02,75
3952,USC00513117,6/4/13,0,75
3953,USC00513117,6/5/13,0,74
3954,USC00513117,6/6/13,0.03,74
3955,USC00513117,6/7/13,0,74
3956,USC00513117,6/8/13,0,75
3957,USC00513117,6/9/13,0,75
3958,USC00513117,6/10/13,0.02,74
3959,USC00513117,6/11/13,0,75
3960,USC00513117,6/12/13,0,75
3961,USC00513117,6/13/13,0.02,74
3962,USC00513117,6/14/13,0.08,72
3963,USC00513117,6/15/13,0.01,74
3964,USC00513117,6/16/13,0,74
3965,USC00513117,6/17/13,0.01,74
3966,USC00513117,6/18/13,0.02,74
3967,USC00513117,6/19/13,0,74
3968,USC00513117,6/20/13,0,72
3969,USC00513117,6/21/13,0.22,70
3970,USC00513117,6/22/13,0.27,75
3971,USC00513117,6/23/13,0.03,74
3972,USC00513117,6/24/13,0.02,71
3973,USC00513117,6/25/13,0.05,71
3974,USC00513117,6/26/13,1,70
3975,USC00513117,6/27/13,0.1,73
3976,USC00513117,6/28/13,0.02,71
3977,USC00513117,6/29/13,0.22,71
3978,USC00513117,6/30/13,0.01,77
3979,USC00513117,7/2/13,0.02,75
3980,USC00513117,7/3/13,0.18,72
3981,USC00513117,7/4/13,0.01,75
3982,USC00513117,7/5/13,0,69
3983,USC00513117,7/6/13,0,72
3984,USC00513117,7/7/13,0,78
3985,USC00513117,7/8/13,0.03,75
3986,USC00513117,7/9/13,0,76
3987,USC00513117,7/10/13,0.15,75
3988,USC00513117,7/11/13,0.05,74
3989,USC00513117,7/12/13,0.06,74
3990,USC00513117,7/13/13,0.01,75
3991,USC00513117,7/14/13,0,77
3992,USC00513117,7/15/13,0,73
3993,USC00513117,7/16/13,0,75
3994,USC00513117,7/17/13,0,77
3995,USC00513117,7/18/13,0.03,75
3996,USC00513117,7/19/13,0.05,74
3997,USC00513117,7/20/13,0.05,75
3998,USC00513117,7/21/13,0.01,79
3999,USC00513117,7/22/13,0.3,74
4000,USC00513117,7/23/13,0.83,73
4001,USC00513117,7/24/13,0,76
4002,USC00513117,7/25/13,0,75
4003,USC00513117,7/26/13,0,75
4004,USC00513117,7/28/13,,77
4005,USC00513117,7/29/13,0.16,75
4006,USC00513117,7/30/13,0.08,78
4007,USC00513117,7/31/13,0.08,76
4008,USC00513117,8/1/13,0.06,75
4009,USC00513117,8/2/13,0,76
4010,USC00513117,8/3/13,0.04,77
4011,USC00513117,8/4/13,0.03,78
4012,USC00513117,8/5/13,0.02,76
4013,USC00513117,8/6/13,0,76
4014,USC00513117,8/7/13,0,81
4015,USC00513117,8/8/13,0,75
4016,USC00513117,8/9/13,0.01,72
4017,USC00513117,8/10/13,1.9,72
4018,USC00513117,8/11/13,1.09,76
4019,USC00513117,8/12/13,0.03,76
4020,USC00513117,8/13/13,0,76
4021,USC00513117,8/14/13,0.05,76
4022,USC00513117,8/15/13,0,76
4023,USC00513117,8/16/13,0.07,75
4024,USC00513117,8/17/13,0,77
4025,USC00513117,8/18/13,0,77
4026,USC00513117,8/19/13,0,74
4027,USC00513117,8/20/13,0,73
4028,USC00513117,8/21/13,0.57,73
4029,USC00513117,8/22/13,0,76
4030,USC00513117,8/23/13,0,77
4031,USC00513117,8/24/13,0,78
4032,USC00513117,8/25/13,0,77
4033,USC00513117,8/26/13,0,84
4034,USC00513117,8/27/13,0,76
4035,USC00513117,8/28/13,0,73
4036,USC00513117,8/29/13,0.05,72
4037,USC00513117,8/30/13,0.04,76
4038,USC00513117,8/31/13,0,83
4039,USC00513117,9/1/13,0.03,76
4040,USC00513117,9/2/13,0.01,76
4041,USC00513117,9/3/13,0,78
4042,USC00513117,9/4/13,0.16,75
4043,USC00513117,9/5/13,0,71
4044,USC00513117,9/6/13,0,73
4045,USC00513117,9/7/13,0.55,73
4046,USC00513117,9/8/13,0.1,77
4047,USC00513117,9/9/13,0.05,76
4048,USC00513117,9/10/13,0,76
4049,USC00513117,9/11/13,0.03,76
4050,USC00513117,9/12/13,0,75
4051,USC00513117,9/13/13,0.51,74
4052,USC00513117,9/14/13,0.18,76
4053,USC00513117,9/15/13,0.2,78
4054,USC00513117,9/16/13,0,78
4055,USC00513117,9/17/13,0.05,77
4056,USC00513117,9/18/13,0.06,78
4057,USC00513117,9/19/13,0.06,77
4058,USC00513117,9/20/13,0.01,76
4059,USC00513117,9/21/13,0.02,84
4060,USC00513117,9/22/13,0.07,77
4061,USC00513117,9/23/13,0.03,77
4062,USC00513117,9/24/13,0.1,77
4063,USC00513117,9/25/13,0.09,75
4064,USC00513117,9/26/13,0.05,75
4065,USC00513117,9/27/13,0,77
4066,USC00513117,9/28/13,0,78
4067,USC00513117,9/29/13,0.08,79
4068,USC00513117,9/30/13,0.06,76
4069,USC00513117,10/1/13,0,77
4070,USC00513117,10/2/13,0,77
4071,USC00513117,10/3/13,0,77
4072,USC00513117,10/4/13,0.01,76
4073,USC00513117,10/5/13,0.01,73
4074,USC00513117,10/6/13,0.33,76
4075,USC00513117,10/7/13,0,75
4076,USC00513117,10/8/13,0.04,76
4077,USC00513117,10/9/13,0.05,76
4078,USC00513117,10/10/13,0.15,72
4079,USC00513117,10/11/13,0.17,72
4080,USC00513117,10/12/13,0.63,76
4081,USC00513117,10/13/13,0,78
4082,USC00513117,10/14/13,0.16,73
4083,USC00513117,10/15/13,0.02,71
4084,USC00513117,10/16/13,0.27,71
4085,USC00513117,10/17/13,0,73
4086,USC00513117,10/18/13,0.02,73
4087,USC00513117,10/19/13,0,71
4088,USC00513117,10/20/13,0,72
4089,USC00513117,10/21/13,0,69
4090,USC00513117,10/22/13,0,71
4091,USC00513117,10/23/13,0,72
4092,USC00513117,10/24/13,0.02,73
4093,USC00513117,10/25/13,0.11,72
4094,USC00513117,10/26/13,0,75
4095,USC00513117,10/27/13,0,72
4096,USC00513117,10/28/13,0.7,72
4097,USC00513117,10/29/13,0.02,76
4098,USC00513117,10/30/13,0,73
4099,USC00513117,10/31/13,0.07,73
4100,USC00513117,11/1/13,0,76
4101,USC00513117,11/2/13,0.09,73
4102,USC00513117,11/3/13,0,77
4103,USC00513117,11/4/13,0.12,75
4104,USC00513117,11/5/13,0.01,72
4105,USC00513117,11/6/13,0.27,71
4106,USC00513117,11/7/13,0.16,69
4107,USC00513117,11/8/13,0.04,73
4108,USC00513117,11/9/13,0.76,74
4109,USC00513117,11/10/13,3.03,74
4110,USC00513117,11/11/13,0.27,76
4111,USC00513117,11/12/13,0.26,65
4112,USC00513117,11/13/13,0.12,65
4113,USC00513117,11/14/13,0,71
4114,USC00513117,11/15/13,0.76,72
4115,USC00513117,11/16/13,0.01,76
4116,USC00513117,11/17/13,0,73
4117,USC00513117,11/18/13,0.06,76
4118,USC00513117,11/19/13,0,70
4119,USC00513117,11/20/13,0,71
4120,USC00513117,11/21/13,0,72
4121,USC00513117,11/22/13,0,70
4122,USC00513117,11/23/13,0.1,74
4123,USC00513117,11/24/13,0.02,67
4124,USC00513117,11/25/13,0,74
4125,USC00513117,11/26/13,0,74
4126,USC00513117,11/27/13,0,70
4127,USC00513117,11/28/13,0.02,72
4128,USC00513117,11/29/13,0.13,73
4129,USC00513117,11/30/13,0.73,77
4130,USC00513117,12/1/13,0,76
4131,USC00513117,12/2/13,0.93,70
4132,USC00513117,12/3/13,0.8,71
4133,USC00513117,12/4/13,0,69
4134,USC00513117,12/5/13,0,67
4135,USC00513117,12/6/13,0,69
4136,USC00513117,12/7/13,0,71
4137,USC00513117,12/8/13,0,69
4138,USC00513117,12/9/13,0,72
4139,USC00513117,12/10/13,0.01,76
4140,USC00513117,12/11/13,0.13,75
4141,USC00513117,12/12/13,0,72
4142,USC00513117,12/13/13,0.01,75
4143,USC00513117,12/14/13,0,71
4144,USC00513117,12/15/13,0,69
4145,USC00513117,12/16/13,1.31,68
4146,USC00513117,12/17/13,0.01,68
4147,USC00513117,12/18/13,0.01,72
4148,USC00513117,12/19/13,1,70
4149,USC00513117,12/20/13,0.41,72
4150,USC00513117,12/21/13,0.01,75
4151,USC00513117,12/22/13,0.02,69
4152,USC00513117,12/23/13,0.02,72
4153,USC00513117,12/24/13,0.01,73
4154,USC00513117,12/25/13,0.02,73
4155,USC00513117,12/26/13,0.02,72
4156,USC00513117,12/27/13,0,73
4157,USC00513117,12/28/13,0.02,74
4158,USC00513117,12/29/13,0.03,73
4159,USC00513117,12/30/13,0,72
4160,USC00513117,12/31/13,0.09,68
4161,USC00513117,1/1/14,0,68
4162,USC00513117,1/2/14,0,75
4163,USC00513117,1/3/14,1.59,67
4164,USC00513117,1/4/14,0.01,71
4165,USC00513117,1/5/14,0.02,69
4166,USC00513117,1/6/14,0.19,66
4167,USC00513117,1/7/14,0.01,71
4168,USC00513117,1/8/14,0,71
4169,USC00513117,1/9/14,0.12,66
4170,USC00513117,1/10/14,0,72
4171,USC00513117,1/11/14,0.14,68
4172,USC00513117,1/12/14,0,79
4173,USC00513117,1/13/14,0,77
4174,USC00513117,1/14/14,0.89,72
4175,USC00513117,1/15/14,0.19,68
4176,USC00513117,1/16/14,0.04,72
4177,USC00513117,1/17/14,0,69
4178,USC00513117,1/18/14,0.03,67
4179,USC00513117,1/19/14,0,67
4180,USC00513117,1/20/14,0.02,66
4181,USC00513117,1/21/14,0,72
4182,USC00513117,1/22/14,0.65,71
4183,USC00513117,1/23/14,0,65
4184,USC00513117,1/24/14,0,62
4185,USC00513117,1/25/14,0,67
4186,USC00513117,1/26/14,0,75
4187,USC00513117,1/27/14,0.31,68
4188,USC00513117,1/28/14,0.43,70
4189,USC00513117,1/29/14,0.51,69
4190,USC00513117,1/30/14,0.2,66
4191,USC00513117,1/31/14,0,68
4192,USC00513117,2/1/14,0.12,74
4193,USC00513117,2/2/14,0.27,68
4194,USC00513117,2/3/14,0,69
4195,USC00513117,2/4/14,0.88,67
4196,USC00513117,2/5/14,0.39,71
4197,USC00513117,2/6/14,0.05,72
4198,USC00513117,2/7/14,0.06,70
4199,USC00513117,2/8/14,1.1,68
4200,USC00513117,2/9/14,0.36,72
4201,USC00513117,2/10/14,0.01,72
4202,USC00513117,2/11/14,0,69
4203,USC00513117,2/12/14,0,72
4204,USC00513117,2/13/14,0,70
4205,USC00513117,2/14/14,0.01,74
4206,USC00513117,2/15/14,0.33,73
4207,USC00513117,2/16/14,0.04,73
4208,USC00513117,2/17/14,0.29,74
4209,USC00513117,2/18/14,0.16,72
4210,USC00513117,2/19/14,0.81,71
4211,USC00513117,2/20/14,0.01,72
4212,USC00513117,2/21/14,0.12,70
4213,USC00513117,2/22/14,0.13,71
4214,USC00513117,2/23/14,0,81
4215,USC00513117,2/24/14,0,70
4216,USC00513117,2/25/14,0.01,67
4217,USC00513117,2/26/14,0.08,66
4218,USC00513117,2/27/14,0.09,69
4219,USC00513117,2/28/14,0.04,73
4220,USC00513117,3/1/14,0.16,72
4221,USC00513117,3/2/14,0.34,70
4222,USC00513117,3/3/14,0.26,66
4223,USC00513117,3/4/14,0,62
4224,USC00513117,3/5/14,0,66
4225,USC00513117,3/6/14,0,65
4226,USC00513117,3/7/14,0.12,74
4227,USC00513117,3/8/14,0.94,67
4228,USC00513117,3/9/14,0.34,72
4229,USC00513117,3/10/14,0.05,73
4230,USC00513117,3/11/14,0.05,72
4231,USC00513117,3/12/14,0,72
4232,USC00513117,3/13/14,0,73
4233,USC00513117,3/14/14,0.08,71
4234,USC00513117,3/15/14,0.1,70
4235,USC00513117,3/16/14,0.01,69
4236,USC00513117,3/17/14,0.04,68
4237,USC00513117,3/18/14,0,69
4238,USC00513117,3/19/14,0.01,71
4239,USC00513117,3/20/14,0,70
4240,USC00513117,3/21/14,0.02,72
4241,USC00513117,3/22/14,0,70
4242,USC00513117,3/23/14,0,72
4243,USC00513117,3/24/14,0,72
4244,USC00513117,3/25/14,0.02,71
4245,USC00513117,3/26/14,0.45,74
4246,USC00513117,3/27/14,0.4,72
4247,USC00513117,3/28/14,1.7,69
4248,USC00513117,3/29/14,1.6,70
4249,USC00513117,3/30/14,0.93,73
4250,USC00513117,3/31/14,0.03,78
4251,USC00513117,4/1/14,0.03,75
4252,USC00513117,4/2/14,0.2,73
4253,USC00513117,4/3/14,0.05,73
4254,USC00513117,4/4/14,0.01,78
4255,USC00513117,4/5/14,0.03,73
4256,USC00513117,4/6/14,0.1,67
4257,USC00513117,4/7/14,0.23,70
4258,USC00513117,4/8/14,0.02,69
4259,USC00513117,4/9/14,0,70
4260,USC00513117,4/10/14,0,69
4261,USC00513117,4/11/14,0.01,70
4262,USC00513117,4/12/14,0.39,70
4263,USC00513117,4/13/14,0.01,72
4264,USC00513117,4/14/14,0.01,72
4265,USC00513117,4/15/14,0.01,71
4266,USC00513117,4/16/14,0.06,72
4267,USC00513117,4/18/14,0.05,74
4268,USC00513117,4/19/14,0.14,74
4269,USC00513117,4/20/14,0.03,72
4270,USC00513117,4/21/14,0.09,69
4271,USC00513117,4/22/14,0.12,73
4272,USC00513117,4/23/14,0,74
4273,USC00513117,4/24/14,0,73
4274,USC00513117,4/25/14,0.26,72
4275,USC00513117,4/26/14,0.02,73
4276,USC00513117,4/27/14,0.2,70
4277,USC00513117,4/28/14,0.32,68
4278,USC00513117,4/29/14,0,72
4279,USC00513117,5/1/14,0.02,66
4280,USC00513117,5/2/14,0.57,69
4281,USC00513117,5/3/14,0.3,71
4282,USC00513117,5/4/14,0.01,72
4283,USC00513117,5/5/14,0.02,72
4284,USC00513117,5/6/14,0.19,72
4285,USC00513117,5/7/14,0,74
4286,USC00513117,5/8/14,0.02,71
4287,USC00513117,5/9/14,0.13,70
4288,USC00513117,5/10/14,0.09,73
4289,USC00513117,5/11/14,0.17,76
4290,USC00513117,5/12/14,0.48,73
4291,USC00513117,5/13/14,0.13,71
4292,USC00513117,5/14/14,0,69
4293,USC00513117,5/15/14,0,73
4294,USC00513117,5/16/14,0.55,70
4295,USC00513117,5/17/14,0.12,75
4296,USC00513117,5/18/14,0.2,79
4297,USC00513117,5/19/14,0,69
4298,USC00513117,5/20/14,0.05,72
4299,USC00513117,5/21/14,0,74
4300,USC00513117,5/22/14,0,74
4301,USC00513117,5/23/14,0.15,73
4302,USC00513117,5/24/14,0.01,74
4303,USC00513117,5/25/14,0.86,75
4304,USC00513117,5/26/14,0.28,75
4305,USC00513117,5/27/14,0.08,74
4306,USC00513117,5/28/14,0.14,76
4307,USC00513117,5/29/14,0.02,74
4308,USC00513117,5/30/14,0.05,74
4309,USC00513117,5/31/14,0.01,77
4310,USC00513117,6/1/14,0,77
4311,USC00513117,6/2/14,0,74
4312,USC00513117,6/3/14,0,73
4313,USC00513117,6/4/14,0,75
4314,USC00513117,6/5/14,0,75
4315,USC00513117,6/6/14,0.13,74
4316,USC00513117,6/7/14,0.01,74
4317,USC00513117,6/8/14,0.02,75
4318,USC00513117,6/9/14,0.02,75
4319,USC00513117,6/10/14,0.1,72
4320,USC00513117,6/11/14,0.15,74
4321,USC00513117,6/12/14,0,76
4322,USC00513117,6/13/14,0,76
4323,USC00513117,6/14/14,0,75
4324,USC00513117,6/15/14,0.01,75
4325,USC00513117,6/16/14,0.12,74
4326,USC00513117,6/17/14,0.05,72
4327,USC00513117,6/18/14,0.07,74
4328,USC00513117,6/19/14,0,75
4329,USC00513117,6/20/14,0.29,70
4330,USC00513117,6/21/14,0.06,71
4331,USC00513117,6/22/14,0.15,72
4332,USC00513117,6/23/14,0.15,71
4333,USC00513117,6/24/14,0.1,73
4334,USC00513117,6/25/14,0.04,74
4335,USC00513117,6/26/14,0.04,72
4336,USC00513117,6/27/14,0.02,74
4337,USC00513117,6/28/14,0.25,76
4338,USC00513117,6/29/14,0.18,72
4339,USC00513117,6/30/14,0.03,75
4340,USC00513117,7/1/14,0.01,75
4341,USC00513117,7/2/14,0.02,76
4342,USC00513117,7/3/14,0.19,77
4343,USC00513117,7/4/14,0.03,78
4344,USC00513117,7/5/14,0.02,73
4345,USC00513117,7/6/14,0.21,76
4346,USC00513117,7/7/14,0.12,76
4347,USC00513117,7/8/14,0.08,75
4348,USC00513117,7/9/14,0.01,73
4349,USC00513117,7/10/14,0.02,74
4350,USC00513117,7/11/14,0.04,73
4351,USC00513117,7/12/14,0.01,76
4352,USC00513117,7/13/14,0.05,77
4353,USC00513117,7/14/14,0.19,77
4354,USC00513117,7/15/14,0.03,76
4355,USC00513117,7/16/14,0.12,76
4356,USC00513117,7/17/14,0.01,75
4357,USC00513117,7/18/14,0.13,75
4358,USC00513117,7/19/14,0,76
4359,USC00513117,7/20/14,5.98,72
4360,USC00513117,7/21/14,0.05,82
4361,USC00513117,7/22/14,0.01,75
4362,USC00513117,7/23/14,0.31,76
4363,USC00513117,7/24/14,0,77
4364,USC00513117,7/25/14,0,75
4365,USC00513117,7/26/14,0.02,77
4366,USC00513117,7/27/14,0.04,78
4367,USC00513117,7/28/14,0,76
4368,USC00513117,7/29/14,0,76
4369,USC00513117,7/30/14,0,76
4370,USC00513117,7/31/14,0,76
4371,USC00513117,8/1/14,0,77
4372,USC00513117,8/2/14,0.1,77
4373,USC00513117,8/3/14,0,77
4374,USC00513117,8/4/14,0,78
4375,USC00513117,8/5/14,0,77
4376,USC00513117,8/6/14,0.04,74
4377,USC00513117,8/7/14,0.03,75
4378,USC00513117,8/8/14,0.08,76
4379,USC00513117,8/9/14,0.31,77
4380,USC00513117,8/10/14,0.06,79
4381,USC00513117,8/11/14,0,72
4382,USC00513117,8/12/14,0,75
4383,USC00513117,8/13/14,0.37,74
4384,USC00513117,8/14/14,0,78
4385,USC00513117,8/15/14,0.01,77
4386,USC00513117,8/16/14,0.03,76
4387,USC00513117,8/17/14,0,80
4388,USC00513117,8/18/14,0.06,77
4389,USC00513117,8/19/14,0,76
4390,USC00513117,8/20/14,0.08,76
4391,USC00513117,8/21/14,0.11,75
4392,USC00513117,8/22/14,0.18,77
4393,USC00513117,8/23/14,0.01,76
4394,USC00513117,8/24/14,0.19,84
4395,USC00513117,8/25/14,0.07,74
4396,USC00513117,8/26/14,0.33,72
4397,USC00513117,8/27/14,0.47,74
4398,USC00513117,8/28/14,0.01,73
4399,USC00513117,8/29/14,0.06,72
4400,USC00513117,8/30/14,0.27,84
4401,USC00513117,8/31/14,0.01,74
4402,USC00513117,9/1/14,0.02,75
4403,USC00513117,9/2/14,1.37,73
4404,USC00513117,9/3/14,0.02,77
4405,USC00513117,9/7/14,0.29,76
4406,USC00513117,9/8/14,0,76
4407,USC00513117,9/9/14,0.03,74
4408,USC00513117,9/10/14,0.04,77
4409,USC00513117,9/11/14,0,76
4410,USC00513117,9/12/14,0.01,73
4411,USC00513117,9/13/14,0,80
4412,USC00513117,9/14/14,0,85
4413,USC00513117,9/15/14,0.36,74
4414,USC00513117,9/16/14,0,78
4415,USC00513117,9/17/14,0.02,75
4416,USC00513117,9/18/14,0.2,74
4417,USC00513117,9/19/14,0.13,73
4418,USC00513117,9/20/14,0.23,76
4419,USC00513117,9/21/14,0,76
4420,USC00513117,9/22/14,0.01,78
4421,USC00513117,9/23/14,0.03,77
4422,USC00513117,9/24/14,0,78
4423,USC00513117,9/25/14,0.14,78
4424,USC00513117,9/26/14,0.3,77
4425,USC00513117,9/27/14,0.02,78
4426,USC00513117,9/28/14,0.23,74
4427,USC00513117,9/29/14,0.22,75
4428,USC00513117,9/30/14,0.31,73
4429,USC00513117,10/1/14,1.71,73
4430,USC00513117,10/2/14,0.01,75
4431,USC00513117,10/3/14,0.01,78
4432,USC00513117,10/4/14,0.33,74
4433,USC00513117,10/5/14,0.64,74
4434,USC00513117,10/6/14,0.26,74
4435,USC00513117,10/7/14,0,75
4436,USC00513117,10/8/14,0.13,74
4437,USC00513117,10/9/14,0.01,76
4438,USC00513117,10/10/14,0.08,78
4439,USC00513117,10/11/14,0.02,77
4440,USC00513117,10/13/14,0,78
4441,USC00513117,10/14/14,0,78
4442,USC00513117,10/15/14,0.1,76
4443,USC00513117,10/16/14,0.01,79
4444,USC00513117,10/17/14,0.02,76
4445,USC00513117,10/18/14,0.21,80
4446,USC00513117,10/19/14,2.06,74
4447,USC00513117,10/20/14,1.84,76
4448,USC00513117,10/21/14,0,75
4449,USC00513117,10/22/14,0.02,77
4450,USC00513117,10/23/14,0,74
4451,USC00513117,10/24/14,0.41,74
4452,USC00513117,10/25/14,0.05,77
4453,USC00513117,10/26/14,0,77
4454,USC00513117,10/27/14,0,77
4455,USC00513117,10/28/14,0.06,73
4456,USC00513117,10/29/14,0,77
4457,USC00513117,10/30/14,0.22,76
4458,USC00513117,10/31/14,0.02,76
4459,USC00513117,11/1/14,0.11,77
4460,USC00513117,11/2/14,0.11,75
4461,USC00513117,11/3/14,0.03,78
4462,USC00513117,11/4/14,0,74
4463,USC00513117,11/5/14,0.05,77
4464,USC00513117,11/6/14,0.18,76
4465,USC00513117,11/7/14,0.14,72
4466,USC00513117,11/8/14,0.46,74
4467,USC00513117,11/9/14,0,67
4468,USC00513117,11/10/14,0,68
4469,USC00513117,11/11/14,0,68
4470,USC00513117,11/12/14,0.41,70
4471,USC00513117,11/13/14,0,71
4472,USC00513117,11/14/14,0.09,75
4473,USC00513117,11/15/14,1.03,71
4474,USC00513117,11/16/14,0.09,72
4475,USC00513117,11/17/14,0,75
4476,USC00513117,11/18/14,0,76
4477,USC00513117,11/19/14,0.01,75
4478,USC00513117,11/20/14,0.01,76
4479,USC00513117,11/21/14,0.01,81
4480,USC00513117,11/22/14,0,76
4481,USC00513117,11/23/14,0,72
4482,USC00513117,11/24/14,0.13,71
4483,USC00513117,11/25/14,0.05,70
4484,USC00513117,11/26/14,0.01,73
4485,USC00513117,11/27/14,0,74
4486,USC00513117,11/28/14,0.01,73
4487,USC00513117,11/29/14,0.02,74
4488,USC00513117,11/30/14,0.15,73
4489,USC00513117,12/1/14,0,72
4490,USC00513117,12/2/14,0,71
4491,USC00513117,12/3/14,0.05,69
4492,USC00513117,12/4/14,1.35,67
4493,USC00513117,12/5/14,0.01,70
4494,USC00513117,12/6/14,0,72
4495,USC00513117,12/7/14,0,67
4496,USC00513117,12/8/14,0,67
4497,USC00513117,12/9/14,0,69
4498,USC00513117,12/10/14,0,67
4499,USC00513117,12/11/14,0.05,74
4500,USC00513117,12/12/14,0.12,70
4501,USC00513117,12/13/14,0.03,73
4502,USC00513117,12/14/14,0.11,71
4503,USC00513117,12/15/14,0,71
4504,USC00513117,12/16/14,0.03,71
4505,USC00513117,12/17/14,0.14,71
4506,USC00513117,12/18/14,0.09,72
4507,USC00513117,12/19/14,0.01,76
4508,USC00513117,12/20/14,0,78
4509,USC00513117,12/21/14,0,76
4510,USC00513117,12/22/14,0,73
4511,USC00513117,12/23/14,1.1,70
4512,USC00513117,12/24/14,1.24,68
4513,USC00513117,12/25/14,0.09,77
4514,USC00513117,12/26/14,0,66
4515,USC00513117,12/27/14,0,65
4516,USC00513117,12/28/14,0,69
4517,USC00513117,12/29/14,0,69
4518,USC00513117,12/30/14,0,66
4519,USC00513117,12/31/14,0.72,64
4520,USC00513117,1/1/15,0.01,64
4521,USC00513117,1/2/15,0.01,64
4522,USC00513117,1/3/15,1.46,63
4523,USC00513117,1/4/15,0.02,66
4524,USC00513117,1/5/15,0,60
4525,USC00513117,1/6/15,0.07,69
4526,USC00513117,1/7/15,0,68
4527,USC00513117,1/8/15,0,67
4528,USC00513117,1/9/15,0,68
4529,USC00513117,1/10/15,0.04,69
4530,USC00513117,1/11/15,0,66
4531,USC00513117,1/12/15,0,64
4532,USC00513117,1/13/15,0,64
4533,USC00513117,1/14/15,0,68
4534,USC00513117,1/15/15,0,69
4535,USC00513117,1/16/15,0.01,71
4536,USC00513117,1/17/15,0,70
4537,USC00513117,1/18/15,0,69
4538,USC00513117,1/19/15,0,70
4539,USC00513117,1/20/15,0,67
4540,USC00513117,1/21/15,0,68
4541,USC00513117,1/22/15,0,67
4542,USC00513117,1/23/15,0,74
4543,USC00513117,1/24/15,0.09,69
4544,USC00513117,1/25/15,0.46,67
4545,USC00513117,1/26/15,0.73,70
4546,USC00513117,1/27/15,0.01,71
4547,USC00513117,1/28/15,0.09,68
4548,USC00513117,1/29/15,0,72
4549,USC00513117,1/30/15,0.02,65
4550,USC00513117,1/31/15,0,66
4551,USC00513117,2/1/15,0,66
4552,USC00513117,2/2/15,0,72
4553,USC00513117,2/3/15,0,77
4554,USC00513117,2/4/15,0.77,74
4555,USC00513117,2/5/15,0,70
4556,USC00513117,2/6/15,0,68
4557,USC00513117,2/7/15,0,65
4558,USC00513117,2/8/15,0,62
4559,USC00513117,2/9/15,0,74
4560,USC00513117,2/10/15,0.1,70
4561,USC00513117,2/11/15,0,70
4562,USC00513117,2/12/15,0,65
4563,USC00513117,2/13/15,0,73
4564,USC00513117,2/14/15,0.13,76
4565,USC00513117,2/15/15,0.8,61
4566,USC00513117,2/16/15,0,64
4567,USC00513117,2/17/15,0,68
4568,USC00513117,2/18/15,0,68
4569,USC00513117,2/19/15,0,70
4570,USC00513117,2/20/15,0.02,70
4571,USC00513117,2/21/15,0.76,69
4572,USC00513117,2/22/15,0,70
4573,USC00513117,2/23/15,0,73
4574,USC00513117,2/24/15,0,71
4575,USC00513117,2/25/15,0,72
4576,USC00513117,2/26/15,0.06,71
4577,USC00513117,2/27/15,0.08,70
4578,USC00513117,2/28/15,0.25,69
4579,USC00513117,3/1/15,0.27,72
4580,USC00513117,3/2/15,0.04,72
4581,USC00513117,3/3/15,0.02,73
4582,USC00513117,3/4/15,0.06,72
4583,USC00513117,3/5/15,0.52,69
4584,USC00513117,3/6/15,0.06,68
4585,USC00513117,3/7/15,0,68
4586,USC00513117,3/8/15,0.01,65
4587,USC00513117,3/9/15,0,64
4588,USC00513117,3/10/15,0.03,63
4589,USC00513117,3/11/15,0,65
4590,USC00513117,3/12/15,0,65
4591,USC00513117,3/13/15,0.02,62
4592,USC00513117,3/14/15,0,67
4593,USC00513117,3/15/15,0,69
4594,USC00513117,3/16/15,0.01,65
4595,USC00513117,3/17/15,0,63
4596,USC00513117,3/18/15,0,65
4597,USC00513117,3/19/15,0,67
4598,USC00513117,3/20/15,0.11,70
4599,USC00513117,3/21/15,0.08,71
